source_id,source,tf_id,restaurant_url,restaurant_name,latitude,longitude,address,street,house_number,postal_code,city,rating,review_count,has_rating,has_review_count,low_review,avg_price_eur,discount_pct,has_discount,cuisines,dietary_options,has_hours,photo_count,has_reviews,sample_size,sample_avg_rating,rating_sample_divergent,flags
enrico-bartolini-al-mudec-r276943,thefork,276943,https://www.thefork.it/ristorante/enrico-bartolini-al-mudec-r276943,Enrico Bartolini al Mudec,45.45203,9.1614078,"Via Tortona, 56, Milano, 20144, Italia",Via Tortona,56,20144,Milano,9.5,542,1,1,0,240,,0,['Mediterraneo'],[],1,56,1,5,9.2,0,[]
eppolino-r836838,thefork,836838,https://www.thefork.it/ristorante/eppolino-r836838,Eppolino,45.4751848,9.208350399999999,"Via Melzo, 28, Milano, 20129, Italia",Via Melzo,28,20129,Milano,7.9,19,1,1,0,15,30,1,['Cucina locale'],[],0,13,1,4,8.62,0,[]
etereo-r841485,thefork,841485,https://www.thefork.it/ristorante/etereo-r841485,Etereo,45.4678726,9.187084099999998,"Piazzetta M. Bossi, 2, Milano, 20121, Italia",Piazzetta M. Bossi,2,20121,Milano,,,0,0,0,60,,0,['Italiano'],[],0,6,0,0,,0,"['no_rating', 'missing_review_count']"
excalibur-r688029,thefork,688029,https://www.thefork.it/ristorante/excalibur-r688029,Excalibur,45.4357946,9.1597577,"Via Ovada, 36, Milano, 20142, Italia",Via Ovada,36,20142,Milano,8.4,284,1,1,0,30,20,1,['Italiano'],[],1,26,1,5,8.7,0,[]
experience-wine-milano-r860756,thefork,860756,https://www.thefork.it/ristorante/experience-wine-milano-r860756,Experience Wine Milano,,,Experience Wine Milano,Experience Wine Milano,,,Milano,,,0,0,0,20,20,1,['Italiano'],[],0,,0,0,,0,"['no_rating', 'missing_review_count']"
faak-cibo-e-vino-a-ribellione-naturale-r842852,thefork,842852,https://www.thefork.it/ristorante/faak-cibo-e-vino-a-ribellione-naturale-r842852,FAAK Cibo e Vino a Ribellione Naturale,45.49054709999999,9.1820963,"Via Arnaldo da Brescia, 5, Milano, 20159, Italia",Via Arnaldo da Brescia,5,20159,Milano,9.2,77,1,1,0,45,20,1,"['Italiano', 'Mediterraneo', 'Europeo']",['vegetarian'],0,16,1,5,9.8,0,[]
farina-r465151,thefork,465151,https://www.thefork.it/ristorante/farina-r465151,Farina',45.4500379,9.2119907,"Viale Umbria, 25, Milano, 20135, Italia",Viale Umbria,25,20135,Milano,9.0,2807,1,1,0,20,20,1,['Mediterraneo'],[],1,46,1,5,8.0,0,[]
featbarona-r849582,thefork,849582,https://www.thefork.it/ristorante/featbarona-r849582,Feat*Barona,45.4404391,9.155702999999999,"Via Bonaventura Zumbini, 39, Milano, 20143, Italia",Via Bonaventura Zumbini,39,20143,Milano,9.5,19,1,1,0,23,30,1,['Cucina locale'],[],0,17,1,2,10.0,0,[]
finger-s-garden-r54470,thefork,54470,https://www.thefork.it/ristorante/finger-s-garden-r54470,Finger's Garden,45.49278,9.19871,"Via Giovanni Keplero, 2, Milano, 20124, Italia",Via Giovanni Keplero,2,20124,Milano,8.9,320,1,1,0,60,,0,['Giapponese'],[],1,43,1,5,7.8,1,['rating_sample_divergent']
forte-r719814,thefork,719814,https://www.thefork.it/ristorante/forte-r719814,Forte,45.4639716,9.2090692,"Via Benvenuto Cellini, 14, Milano, 20129, Italia",Via Benvenuto Cellini,14,20129,Milano,9.3,553,1,1,0,50,,0,['Di Pesce'],[],1,50,1,5,7.8,1,['rating_sample_divergent']
franco-bloisi-r845654,thefork,845654,https://www.thefork.it/ristorante/franco-bloisi-r845654,Franco Bloisi,45.4810176,9.189981399999999,"Viale Monte Grappa, 12, Milano, 20124, Italia",Viale Monte Grappa,12,20124,Milano,8.3,29,1,1,0,60,20,1,['Di Pesce'],[],0,8,1,5,9.3,0,[]
fresco-cimmino-r813038,thefork,813038,https://www.thefork.it/ristorante/fresco-cimmino-r813038,Fresco & Cimmino,45.5092418,9.0998462,"Via Gottlieb Wilhelm Daimler 61, Milano, 20151, Italia",Via Gottlieb Wilhelm Daimler 61,,20151,Milano,8.4,513,1,1,0,24,30,1,"['Italiano', 'Mediterraneo', 'Pizzeria', 'Europeo']","['vegan', 'vegetarian']",1,10,1,5,8.9,0,[]
frezza-milano-r841178,thefork,841178,https://www.thefork.it/ristorante/frezza-milano-r841178,Frezza Milano,45.4750332,9.2067765,"Via Giuseppe Sirtori, 34, Milano, 20129, Italia",Via Giuseppe Sirtori,34,20129,Milano,8.6,558,1,1,0,25,,0,['Romano'],[],0,48,1,5,8.5,0,[]
fujiyama-hot-r428799,thefork,428799,https://www.thefork.it/ristorante/fujiyama-hot-r428799,Fujiyama Hot,45.4554203,9.1551737,"Via Giorgio Washington, 107, Milano, 20146, Italia",Via Giorgio Washington,107,20146,Milano,9.2,627,1,1,0,18,,0,['Giapponese'],[],1,84,1,5,9.2,0,[]
fx-r688117,thefork,688117,https://www.thefork.it/ristorante/fx-r688117,Fx,45.4784748,9.2029427,"Viale Tunisia 1, Milano, 20124, Italia",Viale Tunisia 1,,20124,Milano,,1560,0,1,0,34,30,1,['Italiano'],[],1,53,1,5,9.2,0,['no_rating']
gallura-r53538,thefork,53538,https://www.thefork.it/ristorante/gallura-r53538,Gallura,45.4673148,9.148415499999999,"Via Vittoria Colonna, 50, Milano, 20149, Italia",Via Vittoria Colonna,50,20149,Milano,9.0,1016,1,1,0,41,30,1,"['Di Pesce', 'Sardo', 'Europeo', 'Italiano']",[],1,18,0,0,,0,[]
gatto-rosso-bistrot-r561815,thefork,561815,https://www.thefork.it/ristorante/gatto-rosso-bistrot-r561815,Gatto Rosso Bistrot,45.4672382,9.1932567,"Piazza Filippo Meda, 5, Milano, 20121, Italia",Piazza Filippo Meda,5,20121,Milano,8.1,31,1,1,0,28,20,1,['Mediterraneo'],[],1,16,1,2,6.0,1,['rating_sample_divergent']
gattopardo-procaccini-r655555,thefork,655555,https://www.thefork.it/ristorante/gattopardo-procaccini-r655555,Gattopardo Procaccini,45.4837764,9.1709956,"Via Giulio Cesare Procaccini, 26, Milano, 20154, Italia",Via Giulio Cesare Procaccini,26,20154,Milano,,962,0,1,0,25,,0,['Siciliano'],[],1,56,1,5,8.5,0,['no_rating']
gesto-milano-r828187,thefork,828187,https://www.thefork.it/ristorante/gesto-milano-r828187,Gesto Milano,45.4732801,9.2077526,"Via Giuseppe Sirtori, 15, Milano, 20129, Italia",Via Giuseppe Sirtori,15,20129,Milano,,0,0,1,1,50,,0,['Mediterraneo'],[],0,1,0,0,,0,"['no_rating', 'low_review']"
giacomo-bistrot-r752164,thefork,752164,https://www.thefork.it/ristorante/giacomo-bistrot-r752164,Giacomo Bistrot,45.4654102,9.2083697,"Via Pasquale Sottocorno, 6, Milano, 20129, Italia",Via Pasquale Sottocorno,6,20129,Milano,9.0,72,1,1,0,57,,0,['Cucina locale'],[],1,20,1,5,9.7,0,[]
giacomo-rosticceria-r752167,thefork,752167,https://www.thefork.it/ristorante/giacomo-rosticceria-r752167,Giacomo Rosticceria,45.4657161,9.2097949,"Via Pasquale Sottocorno, 36, Milano, 20129, Italia",Via Pasquale Sottocorno,36,20129,Milano,8.9,204,1,1,0,21,30,1,"['Cucina locale', 'Italiano', 'Mediterraneo', 'Europeo']","['gluten_free', 'vegetarian']",1,21,0,0,,0,[]
giulio-pane-e-ojo-r219151,thefork,219151,https://www.thefork.it/ristorante/giulio-pane-e-ojo-r219151,Giulio Pane e Ojo,45.451961,9.2050804,"Via Lodovico Muratori, 10, Milano, 20135, Italia",Via Lodovico Muratori,10,20135,Milano,8.6,1666,1,1,0,25,,0,['Romano'],[],1,38,1,5,8.8,0,[]
glory-pop-piazzale-cantore-r845926,thefork,845926,https://www.thefork.it/ristorante/glory-pop-piazzale-cantore-r845926,Glory POP - Piazzale Cantore,45.4557172,9.1746114,"Piazzale Antonio Cantore, 3, Milano, 20123, Italia",Piazzale Antonio Cantore,3,20123,Milano,9.3,951,1,1,0,25,,0,['Italiano'],[],0,60,1,5,9.2,0,[]
goccetto-r810253,thefork,810253,https://www.thefork.it/ristorante/goccetto-r810253,Goccetto,45.47309490000001,9.2253782,"Via Sandro Botticelli, 6, Milano, 20133, Italia",Via Sandro Botticelli,6,20133,Milano,9.8,42,1,1,0,15,50,1,"['Italiano', 'Europeo']",[],1,17,1,5,10.0,0,[]
gran-baguttin-r861276,thefork,861276,https://www.thefork.it/ristorante/gran-baguttin-r861276,Gran Baguttin,45.4679548,9.196430099999999,"Via Bagutta, 18, Milano, 20121, Italia",Via Bagutta,18,20121,Milano,7.3,3,1,1,1,33,20,1,"['Italiano', 'Europeo']",[],0,19,1,1,10.0,1,"['low_review', 'rating_sample_divergent']"
green-chilli-r847359,thefork,847359,https://www.thefork.it/ristorante/green-chilli-r847359,Green Chilli,45.494504645398116,9.1864199448267,"Viale Stelvio, 50, Milano, 20159, Italia",Viale Stelvio,50,20159,Milano,,1,0,1,1,20,,0,['Indiano'],[],0,5,0,0,,0,"['no_rating', 'low_review']"
gusto-da-roma-r846435,thefork,846435,https://www.thefork.it/ristorante/gusto-da-roma-r846435,Gusto Da Roma,45.51621550000001,9.174449100000002,"Via Brusuglio, 66, Milano, 20161, Italia",Via Brusuglio,66,20161,Milano,8.6,34,1,1,0,24,,0,['Romano'],[],0,12,1,5,9.2,0,[]
haruka-sushi-r54920,thefork,54920,https://www.thefork.it/ristorante/haruka-sushi-r54920,Haruka Sushi,45.4468153,9.1795866,"Corso San Gottardo, 49, Milano, 20136, Italia",Corso San Gottardo,49,20136,Milano,9.6,6869,1,1,0,30,,0,['Asiatico'],[],1,98,1,5,9.8,0,[]
hinode-sushi-milano-r805312,thefork,805312,https://www.thefork.it/ristorante/hinode-sushi-milano-r805312,Hinode Sushi Milano,45.5019584,9.1998573,"Via Arbe, 85, Milano, 20125, Italia",Via Arbe,85,20125,Milano,8.5,69,1,1,0,25,20,1,"['Asiatico', 'Cinese', 'Giapponese']","['gluten_free', 'vegetarian']",1,16,1,5,8.5,0,[]
huaren-restaurant-r852453,thefork,852453,https://www.thefork.it/ristorante/huaren-restaurant-r852453,Huaren Restaurant,45.48090089999999,9.1707931,"Via Paolo Sarpi, 63, Milano, 20154, Italia",Via Paolo Sarpi,63,20154,Milano,8.1,45,1,1,0,30,20,1,"['Cinese', 'Asiatico']",[],0,16,1,5,6.4,1,['rating_sample_divergent']
hyper-pizza-r848788,thefork,848788,https://www.thefork.it/ristorante/hyper-pizza-r848788,Hyper Pizza,45.45500699999999,9.1728878,"Viale Gorizia, 1, Milano, 20136, Italia",Viale Gorizia,1,20136,Milano,,2,0,1,1,21,30,1,['Pizzeria'],[],0,4,1,1,2.0,0,"['no_rating', 'low_review']"
i-love-poke-milano-assago-r839798,thefork,839798,https://www.thefork.it/ristorante/i-love-poke-milano-assago-r839798,I Love Poke Milano Assago,45.4078049,9.151871000000002,"Piazza degli Incontri, 10, Milano, 20057, Italia",Piazza degli Incontri,10,20057,Milano,8.1,7,1,1,1,18,20,1,['Asiatico'],[],0,4,0,0,,0,['low_review']
i-love-poke-milano-tortona-r839797,thefork,839797,https://www.thefork.it/ristorante/i-love-poke-milano-tortona-r839797,I Love Poke Milano Tortona,45.4532277,9.166648499999999,"Via Tortona, 20, Milano, 20144, Italia",Via Tortona,20,20144,Milano,8.9,22,1,1,0,18,20,1,['Hawaiano'],[],0,2,1,5,9.3,0,[]
i-tentacoli-da-gege-r49076,thefork,49076,https://www.thefork.it/ristorante/i-tentacoli-da-gege-r49076,I Tentacoli da Gegè,45.44883,9.19893,"Via Giulio Romano, 11, Milano, 20135, Italia",Via Giulio Romano,11,20135,Milano,8.3,444,1,1,0,35,,0,['Mediterraneo'],[],1,19,1,5,8.8,0,[]
igiban-r53301,thefork,53301,https://www.thefork.it/ristorante/igiban-r53301,Igiban,45.47583,9.20478,"Via Tadino, 4, Milano, 20124, Italia",Via Tadino,4,20124,Milano,8.6,919,1,1,0,20,,0,['Asiatico'],[],1,58,1,5,7.9,0,[]
il-bar-in-piazza-duomo-r626867,thefork,626867,https://www.thefork.it/ristorante/il-bar-in-piazza-duomo-r626867,Il Bar in Piazza Duomo,45.4720482,9.1920381,"Piazza del Duomo, snc - Food Hall 6° Piano - Rinascente Milano Piazza Duomo, Milano, 20121, Italia",Piazza del Duomo,,20121,Milano,7.1,45,1,1,0,25,20,1,['Cucina internazionale'],['vegetarian'],1,15,1,5,9.3,1,['rating_sample_divergent']
il-carminio-r804748,thefork,804748,https://www.thefork.it/ristorante/il-carminio-r804748,Il Carminio,45.4704148,9.187032299999998,"Via del Carmine, 3, Milano, 20121, Italia",Via del Carmine,3,20121,Milano,9.4,271,1,1,0,40,,0,['Europeo'],[],0,57,1,5,9.6,0,[]
il-cestino-r46726,thefork,46726,https://www.thefork.it/ristorante/il-cestino-r46726,Il Cestino,45.47181,9.18558,"Via Madonnina, 27, Milán, 20121, Italia",Via Madonnina,27,20121,Milano,8.9,268,1,1,0,45,,0,['Milanese'],[],1,70,1,5,8.2,0,[]
il-fortino-milano-r317301,thefork,317301,https://www.thefork.it/ristorante/il-fortino-milano-r317301,Il Fortino Milano,45.4508387,9.1929491,"Viale Bligny, 42/44, Milano, 20136, Italia",Viale Bligny,42/44,20136,Milano,8.5,1705,1,1,0,30,20,1,['Mediterraneo'],[],1,56,1,5,6.9,1,['rating_sample_divergent']
il-gabbiano-cucina-calabrese-r423473,thefork,423473,https://www.thefork.it/ristorante/il-gabbiano-cucina-calabrese-r423473,Il Gabbiano - Cucina Calabrese,45.480711,9.2332999,"Via Alfonso Corti, 30, Milano, 20133, Italia",Via Alfonso Corti,30,20133,Milano,8.8,1063,1,1,0,25,20,1,['Calabrese'],[],1,46,1,5,8.4,0,[]
il-gambero-ristorante-pizzeria-r833081,thefork,833081,https://www.thefork.it/ristorante/il-gambero-ristorante-pizzeria-r833081,Il Gambero Ristorante Pizzeria,45.5019371,9.1633287,"Via Luigi Mercantini, 18, Milano, 20158, Italia",Via Luigi Mercantini,18,20158,Milano,8.2,61,1,1,0,20,20,1,"['Di Pesce', 'Italiano', 'Pizzeria', 'Europeo']",['vegetarian'],1,16,1,5,7.6,0,[]
il-liberty-r58565,thefork,58565,https://www.thefork.it/ristorante/il-liberty-r58565,Il Liberty,45.480713,9.1917935,"Viale Monte Grappa, 6, Milano, 20124, Italia",Viale Monte Grappa,6,20124,Milano,9.2,422,1,1,0,70,,0,['Lombardo'],[],1,52,1,5,9.9,0,[]
il-luogo-aimo-e-nadia-r857768,thefork,857768,https://www.thefork.it/ristorante/il-luogo-aimo-e-nadia-r857768,Il Luogo Aimo e Nadia,45.4584177,9.1311439,"Via Privata Raimondo Montecuccoli, 6, Milano, 20147, Italia",Via Privata Raimondo Montecuccoli,6,20147,Milano,9.9,9,1,1,1,260,20,1,"['Italiano', 'Europeo']",[],0,15,1,4,10.0,0,['low_review']
il-milleluci-trattoria-pop-r849246,thefork,849246,https://www.thefork.it/ristorante/il-milleluci-trattoria-pop-r849246,Il Milleluci Trattoria Pop,45.4737581,9.2121725,"Via Rosolino Pilo, 7, Milano, 20129, Italia",Via Rosolino Pilo,7,20129,Milano,9.2,11,1,1,0,40,,0,['Italiano'],[],0,11,1,3,8.33,0,[]
il-principe-r501659,thefork,501659,https://www.thefork.it/ristorante/il-principe-r501659,Il Principe,45.4717379,9.109334,"Via Privata Benedetto Cacciatori, 1, Milano, 20153, Italia",Via Privata Benedetto Cacciatori,1,20153,Milano,8.0,333,1,1,0,20,25,1,['Mediterraneo'],[],1,34,1,5,7.9,0,[]
il-ristorantino-della-carne-r838213,thefork,838213,https://www.thefork.it/ristorante/il-ristorantino-della-carne-r838213,Il Ristorantino della Carne,45.4557277,9.163818500000001,"Via Andrea Solari, 12, Milano, 20144, Italia",Via Andrea Solari,12,20144,Milano,8.9,99,1,1,0,36,,0,['Di Carne'],[],0,28,1,5,8.9,0,[]
il-santa-milano-r55092,thefork,55092,https://www.thefork.it/ristorante/il-santa-milano-r55092,Il Santa Milano,45.48603,9.19625,"Via Melchiorre Gioia, 37, Milano, 20124, Italia",Via Melchiorre Gioia,37,20124,Milano,9.6,224,1,1,0,40,,0,['Mediterraneo'],[],1,33,1,5,9.5,0,[]
il-veliero-milano-r626875,thefork,626875,https://www.thefork.it/ristorante/il-veliero-milano-r626875,Il Veliero Milano,45.4778806,9.2233682,"Viale Romagna, 59, Milano, 20133, Italia",Viale Romagna,59,20133,Milano,6.8,162,1,1,0,13,,0,['Italiano'],[],1,6,1,5,6.4,0,[]
inada-ramen-r737385,thefork,737385,https://www.thefork.it/ristorante/inada-ramen-r737385,Inada ramen,45.4520654,9.2045155,"Via Lodovico Muratori, 7, Milano, 20135, Italia",Via Lodovico Muratori,7,20135,Milano,9.1,208,1,1,0,14,,0,['Giapponese'],[],1,42,1,5,9.2,0,[]
insomnia-pub-karaoke-r397051,thefork,397051,https://www.thefork.it/ristorante/insomnia-pub-karaoke-r397051,Insomnia Pub Karaoke,45.5169358,9.2441495,"Via Adriano, 110, Milano, 20128, Italia",Via Adriano,110,20128,Milano,4.0,32,1,1,0,30,,0,['Italiano'],[],1,2,1,5,5.0,0,[]
ioi-bistrot-milano-r856987,thefork,856987,https://www.thefork.it/ristorante/ioi-bistrot-milano-r856987,Ioi Bistrot Milano,45.4837896,9.164347099999999,"V. Piero della Francesca, 34, Milano, 20154, Italia",V. Piero della Francesca,34,20154,Milano,9.1,11,1,1,0,21,20,1,"['Italiano', 'Europeo']",['vegetarian'],0,22,1,5,9.2,0,[]
isiwara-lanka-r756128,thefork,756128,https://www.thefork.it/ristorante/isiwara-lanka-r756128,Isiwara Lanka,45.5045248,9.2388283,"Via Cesare Arici, 28, Milano, 20127, Italia",Via Cesare Arici,28,20127,Milano,,26,0,1,0,23,,0,['Indiano'],[],0,8,1,5,8.8,0,['no_rating']
jam-grill-house-r471327,thefork,471327,https://www.thefork.it/ristorante/jam-grill-house-r471327,Jam Grill House,45.4975734,9.2390145,"Via Privata Varallo, 1, Milano, 20132, Italia",Via Privata Varallo,1,20132,Milano,8.7,304,1,1,0,24,20,1,['Di Carne'],[],1,36,1,5,8.9,0,[]
jamm-unlimited-pizza-porta-romana-r836738,thefork,836738,https://www.thefork.it/ristorante/jamm-unlimited-pizza-porta-romana-r836738,Jamm Unlimited Pizza (Porta Romana),45.4523527,9.214771899999999,"Via Tito Livio, 4, Milano, 20137, Italia",Via Tito Livio,4,20137,Milano,9.1,,1,0,0,18,30,1,"['Pizzeria', 'Europeo', 'Italiano']",['vegetarian'],0,34,0,0,,0,['missing_review_count']
jin-yong-sarpi-r817988,thefork,817988,https://www.thefork.it/ristorante/jin-yong-sarpi-r817988,Jin Yong Sarpi,45.48189000000001,9.1808541,"Via Paolo Sarpi, 2, Milano, 20154, Italia",Via Paolo Sarpi,2,20154,Milano,8.1,256,1,1,0,23,,0,['Cinese'],[],1,36,1,5,7.1,0,[]
joy-s-r421735,thefork,421735,https://www.thefork.it/ristorante/joy-s-r421735,Joy's,45.4935689,9.1433462,"Viale Certosa, 89, Milano, 20151, Italia",Viale Certosa,89,20151,Milano,7.5,248,1,1,0,30,20,1,['Mediterraneo'],[],1,32,1,5,7.7,0,[]
kusinela-r800047,thefork,800047,https://www.thefork.it/ristorante/kusinela-r800047,Kusinela,45.4534503,9.1493571,"Via Leone Tolstoi, 53, Milano, 20146, Italia",Via Leone Tolstoi,53,20146,Milano,9.5,170,1,1,0,19,,0,['Asiatico'],[],1,29,1,5,9.9,0,[]
l-ancora-r407707,thefork,407707,https://www.thefork.it/ristorante/l-ancora-r407707,L'Ancora,45.46654,9.22873,"Via Capolago, 1, Milano, 20133, Italia",Via Capolago,1,20133,Milano,8.4,284,1,1,0,28,,0,['Mediterraneo'],[],0,24,1,5,7.5,0,[]
l-antica-braceria-r819089,thefork,819089,https://www.thefork.it/ristorante/l-antica-braceria-r819089,L'Antica Braceria,45.4775599,9.172558300000002,"Via L. Cagnola, 9, Milano, 20154, Italia",Via L. Cagnola,9,20154,Milano,8.3,277,1,1,0,36,30,1,['Di Carne'],[],1,37,1,5,9.6,1,['rating_sample_divergent']
l-ecurie-restaurant-more-r850629,thefork,850629,https://www.thefork.it/ristorante/l-ecurie-restaurant-more-r850629,L'écurie - Restaurant & More,45.4802254,9.182434599999999,"Bastioni di Porta Volta, 5, Milano, 20121, Italia",Bastioni di Porta Volta,5,20121,Milano,8.5,8,1,1,1,50,,0,['Italiano'],[],0,19,1,4,9.25,0,['low_review']
l-impasto-pasta-pane-e-cucina-r460717,thefork,460717,https://www.thefork.it/ristorante/l-impasto-pasta-pane-e-cucina-r460717,"L’impasto - Pasta, pane e cucina",45.4842251,9.2266082,"Via Andrea Maria Ampère, 58, Milano, 20131, Italia",Via Andrea Maria Ampère,58,20131,Milano,9.3,260,1,1,0,15,,0,['Cucina locale'],[],1,23,1,5,9.7,0,[]
l-isola-del-gusto-r852751,thefork,852751,https://www.thefork.it/ristorante/l-isola-del-gusto-r852751,L'isola del Gusto,45.4881796,9.1881908,"Via Angelo della Pergola, 4, Milano, 20159, Italia",Via Angelo della Pergola,4,20159,Milano,8.6,41,1,1,0,28,30,1,"['Italiano', 'Europeo']",['vegetarian'],0,12,1,5,9.8,1,['rating_sample_divergent']
